nx,ny,lat,lon,clima_approach,gpp,npp,cmass,cleaf,cfroot,cawood,agb
224,207,13.75,-67.75,PLS_nclim,2.80119366645813,1.16420859098434,13.206679725647,0.689902603626251,0.697349101305008,11.8194309234619,12.5093335270882
247,180,0.25,-56.25,PLS_nclim,2.85430426597595,1.16677500009537,13.2519968986511,0.689893001317978,0.691708302497864,11.8703945159912,12.5602875173092
236,192,6.25,-61.75,PLS_nclim,2.79391131401062,1.14010770320892,12.9328192710876,0.689813697338104,0.673769211769104,11.5692407608032,12.2590544581413
239,194,7.25,-60.25,PLS_nclim,2.75967824459076,1.12611660957336,12.7495125770569,0.689712703227997,0.666559499502182,11.3932456016541,12.0829583048821
246,169,-5.25,-56.75,PLS_nclim,2.85144782066345,1.14939858913422,13.0428855895996,0.68955659866333,0.730893099308014,11.6224383354187,12.311994934082
246,179,-0.25,-56.75,PLS_nclim,2.84928920269012,1.16400810480118,13.224712562561,0.689501804113388,0.692307502031326,11.8429077148438,12.5324095189572
248,168,-5.75,-55.75,PLS_nclim,2.92349581718445,1.17009469270706,13.146683216095,0.68945819735527,0.743302607536316,11.713920211792,12.4033784091473
244,172,-3.75,-57.75,PLS_nclim,2.79791958332062,1.14264189004898,12.9893594741821,0.689221107959747,0.712852102518082,11.5872869491577,12.2765080571174
220,168,-5.75,-69.75,PLS_nclim,2.22348473072052,0.949643594026566,10.9187872886658,0.689201402664185,0.623154008388519,9.60643215179443,10.2956335544586
208,193,6.75,-75.75,PLS_nclim,2.87543668746948,1.17554850578308,13.3124426841736,0.689142996072769,0.734254491329193,11.889048576355,12.5781915724278
254,172,-3.75,-52.75,PLS_nclim,2.75015659332275,1.15705279111862,13.2985957145691,0.689064902067184,0.66392560005188,11.9456044197083,12.6346693217755
249,170,-4.75,-55.25,PLS_nclim,2.85271873474121,1.17019568681717,13.2767025947571,0.688778913021088,0.706044805049896,11.8818810462952,12.5706599593163
212,196,8.25,-73.75,PLS_nclim,2.80071818828583,1.16080520153046,13.172566318512,0.688758796453476,0.706427508592606,11.7773798942566,12.4661386907101
223,206,13.25,-68.25,PLS_nclim,2.75993151664734,1.14728779792786,12.9676969528198,0.688757795095444,0.690261685848236,11.5886747360229,12.2774325311183
250,171,-4.25,-54.75,PLS_nclim,2.82188036441803,1.17371369600296,13.3739109992981,0.688744205236435,0.701529997587204,11.9836379051208,12.6723821103572
237,194,7.25,-61.25,PLS_nclim,2.75598847866058,1.12676730155945,12.7399421691895,0.688438105583191,0.66860249042511,11.3829055786133,12.0713436841965
202,189,4.75,-78.75,PLS_nclim,2.60742175579071,1.15178678035736,12.8224241256714,0.688397002220154,0.775487804412842,11.3585378646851,12.0469348669053
220,193,6.75,-69.75,PLS_nclim,2.78345339298248,1.13956248760223,12.8839457511902,0.688026106357574,0.687452799081802,11.5084694862366,12.1964955925942
221,168,-5.75,-69.25,PLS_nclim,2.30836749076843,0.961157995462418,11.0734803199768,0.687992799282074,0.61601659655571,9.76947040557861,10.4574632048607
238,191,5.75,-60.75,PLS_nclim,2.7862190246582,1.13209190368652,12.7994897842407,0.687616103887558,0.669340997934341,11.4425265312195,12.1301426351071
227,193,6.75,-66.25,PLS_nclim,2.7669193983078,1.12804188728333,12.7158423423767,0.687477511167526,0.669907402992248,11.3584528923035,12.045930403471
227,166,-6.75,-66.25,PLS_nclim,1.95639899969101,0.932889199256897,10.5781576156616,0.687422996759415,0.678369492292404,9.21236381530762,9.89978681206704
238,193,6.75,-60.75,PLS_nclim,2.76675209999084,1.12548367977142,12.7294929504395,0.687165099382401,0.666784304380417,11.3755460739136,12.062711173296
240,190,5.25,-59.75,PLS_nclim,2.81837966442108,1.14208781719208,12.9418878555298,0.686389702558518,0.676896697282791,11.578604888916,12.2649945914745
221,193,6.75,-69.25,PLS_nclim,2.77262387275696,1.13557918071747,12.8339159011841,0.686388504505157,0.683785003423691,11.4637402534485,12.1501287579537
238,186,3.25,-60.75,PLS_nclim,2.82274980545044,1.13895870447159,12.8777637481689,0.686235004663467,0.665841996669769,11.5256821632385,12.211917167902
224,169,-5.25,-67.75,PLS_nclim,2.48412599563599,0.972501796483993,11.0731230735779,0.686166000366211,0.622294700145721,9.76466274261475,10.450828742981
239,186,3.25,-60.25,PLS_nclim,2.84236748218536,1.14557459354401,12.9424833297729,0.686083805561066,0.673622190952301,11.5827797889709,12.268863594532
240,194,7.25,-59.75,PLS_nclim,2.74405119419098,1.1210107922554,12.6918972015381,0.685769701004028,0.666671192646027,11.3394570350647,12.0252267360687
238,169,-5.25,-60.75,PLS_nclim,2.43221790790558,1.06181449890137,11.7292657852173,0.685373401641846,0.766843199729919,10.2770481109619,10.9624215126037
222,168,-5.75,-68.75,PLS_nclim,2.33508911132812,0.957020401954651,11.0343332290649,0.685205507278442,0.610325300693512,9.73880386352539,10.4240093708038
239,191,5.75,-60.25,PLS_nclim,2.7833694934845,1.12701860666275,12.7303173065186,0.685119706392288,0.669876408576965,11.375320148468,12.0604398548603
246,181,0.75,-56.75,PLS_nclim,2.84240810871124,1.15311961174011,13.0887340545654,0.685041505098343,0.683840394020081,11.719855594635,12.4048970997333
245,172,-3.75,-57.25,PLS_nclim,2.76983561515808,1.14271130561829,12.9846356391907,0.684984111785889,0.714906203746796,11.5847399711609,12.2697240829468
238,194,7.25,-60.75,PLS_nclim,2.74648275375366,1.12022379636765,12.6757711410522,0.684932404756546,0.666281795501709,11.3245562553406,12.0094886600971
236,190,5.25,-61.75,PLS_nclim,2.7786013841629,1.13131748437881,12.8219875335693,0.684916394948959,0.667014396190643,11.4700510978699,12.1549674928189
238,195,7.75,-60.75,PLS_nclim,2.73329808712006,1.11431578397751,12.5885400772095,0.684694492816925,0.663216811418533,11.2406255722046,11.9253200650215
239,188,4.25,-60.25,PLS_nclim,2.83455476760864,1.14593160152435,12.9781206130981,0.684677302837372,0.68038409948349,11.6130536079407,12.2977309107781
212,199,9.75,-73.75,PLS_nclim,2.76759927272797,1.14905208349228,13.0471066474915,0.6843033015728,0.692748695611954,11.6700524330139,12.3543557345867
238,192,6.25,-60.75,PLS_nclim,2.76800560951233,1.12313441038132,12.6951086997986,0.68418590426445,0.666953206062317,11.3439698219299,12.0281557261944
215,201,10.75,-72.25,PLS_nclim,2.73557596206665,1.14189641475677,12.9375579833984,0.684116792678833,0.69138959646225,11.5620497703552,12.246166563034
255,191,5.75,-52.25,PLS_nclim,2.69243490695953,1.11604301929474,12.7446573257446,0.683628189563751,0.661670398712158,11.3993569374084,12.0829851269722
225,168,-5.75,-67.25,PLS_nclim,2.26224467754364,0.953762000799179,11.017666721344,0.683515095710754,0.623389601707458,9.71076545715332,10.3942805528641
237,191,5.75,-61.25,PLS_nclim,2.76664371490479,1.12196228504181,12.6674235343933,0.683212500810623,0.6662348985672,11.3179735183716,12.0011860191822
232,166,-6.75,-63.75,PLS_nclim,2.09991939067841,0.948831802606583,10.7265614509583,0.683136302232742,0.695864188671112,9.34756326675415,10.0306995689869
234,174,-2.75,-62.75,PLS_nclim,2.46864998340607,1.02746359109879,11.7258438110352,0.682725900411606,0.700150805711746,10.342968082428,11.0256939828396
238,196,8.25,-60.75,PLS_nclim,2.71397836208344,1.11100651025772,12.579992389679,0.682566905021668,0.663672310113907,11.2337503433228,11.9163172483445
252,169,-5.25,-53.75,PLS_nclim,2.83672313690186,1.1713555932045,13.2985656738281,0.682290798425674,0.705216896533966,11.9110593795776,12.5933501780033
240,179,-0.25,-59.75,PLS_nclim,2.56263318061829,1.01727019548416,11.5544522285461,0.682229602336884,0.687784296274185,10.1844390869141,10.866668689251
243,181,0.75,-58.25,PLS_nclim,2.81753525733948,1.13933788537979,12.9396858215332,0.681974405050278,0.67204230427742,11.585662651062,12.2676370561123
249,168,-5.75,-55.25,PLS_nclim,2.90210478305817,1.15996381044388,13.0438692092896,0.681903696060181,0.740903002023697,11.621068572998,12.3029722690582
250,170,-4.75,-54.75,PLS_nclim,2.82101089954376,1.162058198452,13.2214318275452,0.681899100542068,0.697644799947739,11.8418865203857,12.5237856209278
232,192,6.25,-63.75,PLS_nclim,2.75416767597198,1.11742379665375,12.5850028038025,0.681203103065491,0.670398789644241,11.2333999633789,11.9146030664444
229,165,-7.25,-65.25,PLS_nclim,2.07775549888611,0.94065061211586,10.6309978485107,0.681008297204971,0.697254502773285,9.25273332595825,9.93374162316322
228,166,-6.75,-65.75,PLS_nclim,1.97253420352936,0.923635494709015,10.4367980003357,0.680953496694565,0.691005802154541,9.06484670639038,9.74580020308495
241,196,8.25,-59.25,PLS_nclim,2.72046318054199,1.11310559511185,12.6076961517334,0.680535900592804,0.664337009191513,11.2628232955933,11.9433591961861
239,193,6.75,-60.25,PLS_nclim,2.74429099559784,1.11139068603516,12.5624147415161,0.680301910638809,0.662213200330734,11.2199000358582,11.900201946497
210,197,8.75,-74.75,PLS_nclim,2.80460212230682,1.14739580154419,12.964800453186,0.679803293943405,0.705868291854858,11.5791296005249,12.2589328944683
239,197,8.75,-60.25,PLS_nclim,2.70562143325806,1.10685160160065,12.5341239929199,0.679549998044968,0.662367397546768,11.1922099113464,11.8717599093914
226,209,14.75,-66.75,PLS_nclim,2.71134269237518,1.11005610227585,12.459780216217,0.679471403360367,0.667758005857468,11.1125492095947,11.7920206129551
241,181,0.75,-59.25,PLS_nclim,2.79861314296722,1.13090718984604,12.8302754402161,0.679305410385132,0.674516409635544,11.4764574050903,12.1557628154754
239,192,6.25,-60.25,PLS_nclim,2.75132970809937,1.11198388338089,12.556997013092,0.678959900140762,0.66431480050087,11.2137290000916,11.8926889002324
211,201,10.75,-74.25,PLS_nclim,2.58659987449646,1.13788367509842,12.893191242218,0.678689503669739,0.698539698123932,11.5159641265869,12.1946536302566
233,192,6.25,-63.25,PLS_nclim,2.75026211738586,1.11642780303955,12.5903264045715,0.678669708967209,0.669899892807007,11.2417574882507,11.9204271972179
210,194,7.25,-74.75,PLS_nclim,2.81109142303467,1.13178849220276,12.7856087684631,0.678662395477295,0.717192506790161,11.3897573471069,12.0684197425842
233,166,-6.75,-63.25,PLS_nclim,2.05527319908142,0.933566302061081,10.5366080284119,0.678580099344254,0.693246901035309,9.16478080749512,9.84336090683937
209,201,10.75,-75.25,PLS_nclim,2.5057225227356,1.13313031196594,12.6777046203613,0.678573906421661,0.717486095428467,11.2816453933716,11.9602192997933
206,197,8.75,-76.75,PLS_nclim,2.25121591091156,1.0555104970932,11.5122615814209,0.678471499681473,0.690474003553391,10.1433125495911,10.8217840492726
224,206,13.25,-67.75,PLS_nclim,2.78304889202118,1.15072890520096,13.0427278518677,0.67841209769249,0.697227895259857,11.6670897483826,12.3455018460751
255,187,3.75,-52.25,PLS_nclim,2.69608788490295,1.09793130159378,12.4915204048157,0.67823149561882,0.635441195964813,11.1778539657593,11.8560854613781
241,178,-0.75,-59.25,PLS_nclim,2.49065861701965,1.00698941349983,11.4551766395569,0.678043794631958,0.691791301965713,10.085346031189,10.763389825821
235,192,6.25,-62.25,PLS_nclim,2.76139831542969,1.12045961618423,12.6785492897034,0.6777459025383,0.67159840464592,11.3292035102844,12.0069494128227
255,189,4.75,-52.25,PLS_nclim,2.67564079761505,1.09389492273331,12.4562408447266,0.677583009004593,0.638187104463577,11.140470123291,11.8180531322956
231,193,6.75,-64.25,PLS_nclim,2.75337998867035,1.11898950338364,12.6466208457947,0.677473795413971,0.6715008020401,11.2976438522339,11.9751176476479
212,200,10.25,-73.75,PLS_nclim,2.73411791324615,1.13673909902573,12.9031297683716,0.677159595489502,0.688313007354736,11.5376617431641,12.2148213386536
233,214,17.25,-63.25,PLS_nclim,2.71835503578186,1.15101230144501,13.0060026168823,0.676827597618103,0.716677695512772,11.6124953269958,12.2893229246139
239,179,-0.25,-60.25,PLS_nclim,2.50504639148712,0.994409096240997,11.3249635696411,0.676391994953155,0.677451103925705,9.97112588882446,10.6475178837776
239,187,3.75,-60.25,PLS_nclim,2.81136457920074,1.13342218399048,12.8284419059753,0.676382392644882,0.673750704526901,11.4783113479614,12.1546937406063
220,204,12.25,-69.75,PLS_nclim,2.72492361068726,1.13932569026947,12.8517555236816,0.67635840177536,0.697985297441483,11.4774141311646,12.15377253294
225,207,13.75,-67.25,PLS_nclim,2.78758180141449,1.14504407644272,12.9765892028809,0.67624049782753,0.693336600065231,11.6070091247559,12.2832496225834
240,191,5.75,-59.75,PLS_nclim,2.76311950683594,1.11314449310303,12.5693244934082,0.675937700271606,0.667266398668289,11.2261191368103,11.9020568370819
253,172,-3.75,-53.25,PLS_nclim,2.7276370048523,1.14075019359589,13.0782074928284,0.675199604034424,0.667401194572449,11.7356056213379,12.4108052253723
254,188,4.25,-52.75,PLS_nclim,2.6826201915741,1.09130229949951,12.403782081604,0.675127410888672,0.636816596984863,11.0918340682983,11.766961479187
216,196,8.25,-71.75,PLS_nclim,2.73862142562866,1.12015099525452,12.6727239608765,0.675107002258301,0.680595898628235,11.3170181274414,11.9921251296997
240,189,4.75,-59.75,PLS_nclim,2.81154651641846,1.13264560699463,12.8333010673523,0.67499640583992,0.680580002069473,11.4777338027954,12.1527302086353
256,172,-3.75,-51.75,PLS_nclim,2.68240399360657,1.13230991363525,12.9600790977478,0.674920397996903,0.645139706134796,11.6400178909302,12.3149382889271
218,195,7.75,-70.75,PLS_nclim,2.7252818107605,1.11238380670547,12.5500169754028,0.674908500909805,0.676092195510864,11.1990139007568,11.8739224016666
225,194,7.25,-67.25,PLS_nclim,2.7143171787262,1.10153700113297,12.4011439323425,0.674868297576904,0.661099290847778,11.0651756286621,11.740043926239
222,205,12.75,-68.75,PLS_nclim,2.69544460773468,1.11517540216446,12.5662480354309,0.674632894992828,0.677268302440643,11.2143463134766,11.8889792084694
240,178,-0.75,-59.75,PLS_nclim,2.41803181171417,0.985988211631775,11.2412203788757,0.674156099557877,0.681771200895309,9.88529329299927,10.5594493925571
223,168,-5.75,-68.25,PLS_nclim,2.21497883796692,0.915122205018997,10.5058399200439,0.674125492572784,0.598785603046417,9.2329273223877,9.90705281496049
234,175,-2.25,-62.75,PLS_nclim,2.39281058311462,1.00026318430901,11.4270440101624,0.674078899621964,0.697552609443665,10.0554138183594,10.7294927179814
234,192,6.25,-62.75,PLS_nclim,2.74525768756866,1.1135605096817,12.587211227417,0.673615592718124,0.670844399929047,11.2427518844604,11.9163674771785
222,167,-6.25,-68.75,PLS_nclim,2.10159168243408,0.893494701385498,10.2586498260498,0.673029899597168,0.596276497840881,8.98934354782105,9.66237344741822
248,170,-4.75,-55.75,PLS_nclim,2.79612720012665,1.14322559833527,12.963074016571,0.672829508781433,0.705801701545715,11.5844386100769,12.2572681188583
258,182,1.25,-50.75,PLS_nclim,2.77267560958862,1.11850689649582,12.7305016517639,0.672552102804184,0.663452911376953,11.3944968223572,12.0670489251614
210,198,9.25,-74.75,PLS_nclim,2.74668478965759,1.12550181150436,12.7444577217102,0.672244399785995,0.704076606035233,11.3681337356567,12.0403781354427
220,195,7.75,-69.75,PLS_nclim,2.70085301399231,1.10199221372604,12.4324130058289,0.672101300954819,0.66820210814476,11.0921078681946,11.7642091691494
235,191,5.75,-62.25,PLS_nclim,2.74105939865112,1.10728812217712,12.4998924255371,0.672077393531799,0.666670393943787,11.1611428260803,11.8332202196121
244,166,-6.75,-57.75,PLS_nclim,2.81907162666321,1.11402260065079,12.5433523178101,0.67189679145813,0.745975589752197,11.1254776000977,11.7973743915558
230,165,-7.25,-64.75,PLS_nclim,2.01514475345612,0.923750895261765,10.3909070014954,0.671474295854569,0.707516890764236,9.01191320419312,9.68338750004769
226,166,-6.75,-66.75,PLS_nclim,1.92023088932037,0.877200400829315,10.0168104171753,0.67141090631485,0.636111402511597,8.70928907394409,9.38069998025894
234,176,-1.75,-62.75,PLS_nclim,2.43941922187805,1.00040289163589,11.4136403083801,0.671339803934097,0.694470089673996,10.0478307723999,10.719170576334
214,204,12.25,-72.75,PLS_nclim,2.48369529247284,1.10444232225418,12.4049040794373,0.671270799636841,0.695712804794312,11.0379196166992,11.709190416336
221,195,7.75,-69.25,PLS_nclim,2.70386817455292,1.10161960124969,12.4345648765564,0.671145910024643,0.669940304756165,11.0934812545776,11.7646271646022
235,194,7.25,-62.25,PLS_nclim,2.72169709205627,1.10638048648834,12.5162250518799,0.670537805557251,0.665370297431946,11.1803155899048,11.8508533954621
224,168,-5.75,-67.75,PLS_nclim,2.1742529630661,0.89813768863678,10.2829018592834,0.670427197217941,0.597956496477127,9.01451511383057,9.68494231104851
241,177,-1.25,-59.25,PLS_nclim,2.22121880054474,0.962882596254349,10.9506825447083,0.670257496833801,0.693698596954346,9.58673057556152,10.2569880723953
245,182,1.25,-57.25,PLS_nclim,2.79477980136871,1.12301958799362,12.761346912384,0.669753211736679,0.670630896091461,11.4209606170654,12.0907138288021
217,196,8.25,-71.25,PLS_nclim,2.72187922000885,1.1115592956543,12.547582244873,0.669607305526733,0.680927097797394,11.1970485687256,11.8666558742523
208,195,7.75,-75.75,PLS_nclim,2.81548607349396,1.15120949745178,12.9714726448059,0.669406896829605,0.733221995830536,11.5688504219055,12.2382573187351
254,192,6.25,-52.75,PLS_nclim,2.65552599430084,1.09184569120407,12.4585139274597,0.669324904680252,0.654505294561386,11.1346817016602,11.8040066063405
237,171,-4.25,-61.25,PLS_nclim,2.12565560340881,0.961511600017548,10.7584574699402,0.669247001409531,0.732564002275467,9.35664768218994,10.0258946835995
213,196,8.25,-73.25,PLS_nclim,2.73614838123322,1.11197570562363,12.5569668769836,0.669242799282074,0.6765998005867,11.2111298561096,11.8803726553917
223,207,13.75,-68.25,PLS_nclim,2.66387367248535,1.11621218919754,12.5696054458618,0.66890230178833,0.691088593006134,11.2096187591553,11.8785210609436
239,178,-0.75,-60.25,PLS_nclim,2.27090828418732,0.958382004499435,10.9646165847778,0.668817603588104,0.670334100723267,9.62546520233154,10.2942828059196
241,195,7.75,-59.25,PLS_nclim,2.68291966915131,1.09303019046783,12.3964477539062,0.667638599872589,0.65978319644928,11.0690246582031,11.7366632580757
240,185,2.75,-59.75,PLS_nclim,2.80116591453552,1.12106059789658,12.6751543998718,0.667546600103378,0.6718798995018,11.3357303619385,12.0032769620419
227,210,15.25,-66.25,PLS_nclim,2.67777388095856,1.0949169754982,12.281879901886,0.667513805627823,0.668469500541687,10.9458952903748,11.6134090960026
