"","ny","nx","lat","lon","clima","area_m2","gpp","ra","npp","rc","et","cue","cmass","cleaf","cfroot","cawood","tleaf_cwm","twood_cwm","troot_cwm","aleaf_cwm","awood_cwm","aroot_cwm","PC1","PC2","PC3","PC4","PC5","PC6"
"2036",180,249,0.25,-55.25,"nclim",3091038700,4.049762,3.004699,1.654521,86.21469,5.226751,0.310909,17.798159,1.239123,1.255167,15.303869,2.41025,28.12267,2.41025,32.94875,32.80978,33.615692,-0.674412938850345,0.0467478858261235,-1.38996906706712e-07,1.67540040840741e-07,-7.93539548279119e-07,-4.72578133034891e-16
"2037",180,250,0.25,-54.75,"nclim",3091038700,4.269069,3.091674,1.714512,84.91877,5.177186,0.31568,18.332361,1.296571,1.311736,15.724054,2.408283,28.1023,2.408283,32.958588,32.78602,33.622833,-0.685520481498947,0.0761959140649511,3.71830835109443e-06,-6.21468085326704e-07,1.52293412861333e-06,-4.36867943934259e-16
"2038",180,251,0.25,-54.25,"nclim",3091038700,4.337945,3.107182,1.729289,84.25916,5.092,0.318124,18.43856,1.312849,1.327388,15.798324,2.407328,28.093811,2.407328,32.96336,32.776115,33.625126,-0.691651151311399,0.0888473252651975,-1.26463237336283e-06,2.27805228730782e-06,1.09780234059526e-06,-4.10324488655445e-16
"2039",180,252,0.25,-53.75,"nclim",3091038700,4.313917,3.083733,1.705487,84.612976,5.003545,0.318456,18.173653,1.29477,1.308318,15.570566,2.406553,28.09449,2.406553,32.96724,32.77691,33.620693,-0.700617552846596,0.0902353326133633,6.4034590077644e-06,-1.35634669556906e-06,2.26776445184755e-06,-4.20601986297895e-16
"2040",180,253,0.25,-53.25,"nclim",3091038700,4.203355,3.027718,1.674046,83.81855,4.916107,0.318762,17.775272,1.259096,1.271597,15.244579,2.40619,28.10965,2.40619,32.96905,32.79459,33.606243,-0.712640045488878,0.0734642285056605,1.62128278163864e-07,-4.00576110254347e-07,-8.119966151297e-07,-4.97729905567306e-16
"2041",180,254,0.25,-52.75,"nclim",3091038700,4.074713,2.952273,1.622244,83.29781,4.805981,0.317066,17.133904,1.212871,1.224795,14.696238,2.406093,28.113436,2.406093,32.969536,32.799007,33.602608,-0.715712676376754,0.0692952197796578,2.66676843913016e-06,-2.95708867253941e-06,-9.06606017047479e-07,-5.24765576222402e-16
"2042",180,255,0.25,-52.25,"nclim",3091038700,3.977359,2.890448,1.591709,81.540535,4.706676,0.316522,16.80679,1.190275,1.202257,14.414256,2.40632,28.111279,2.40632,32.968395,32.796494,33.605534,-0.712052919622879,0.0711828354199609,-4.88369618428797e-06,-1.73303371925337e-06,8.70008220969082e-07,-4.62510633912765e-16
"2043",180,256,0.25,-51.75,"nclim",3091038700,3.850884,2.853546,1.555097,81.93685,4.647566,0.313447,16.243858,1.158016,1.16918,13.916664,2.405391,28.104897,2.405391,32.973038,32.789047,33.606205,-0.719005136847427,0.0812893315941944,-7.7324010390456e-06,-6.90825063293099e-07,2.93574825971712e-07,-4.5734280621879e-16
"2044",180,257,0.25,-51.25,"nclim",3091038700,3.83744,2.8324,1.531109,84.15665,4.588743,0.312163,15.943877,1.140059,1.150934,13.652884,2.405021,28.099968,2.405021,32.9749,32.783295,33.608463,-0.720522665503078,0.088120896124213,4.22037404951281e-06,2.78085793647964e-06,-4.52515058690754e-07,-5.29988275468083e-16
"2045",180,258,0.25,-50.75,"nclim",3091038700,4.008693,2.892824,1.562934,88.435936,4.646681,0.313933,16.303104,1.164742,1.175745,13.962618,2.404857,28.100492,2.404857,32.97571,32.78391,33.60721,-0.722613321970322,0.0879644368151712,-4.23729883156088e-06,-2.95497585769966e-06,1.22687980394845e-06,-4.49135963992316e-16
"2046",180,259,0.25,-50.25,"nclim",3091038700,4.219433,2.962814,1.604658,90.973274,4.672014,0.316955,16.792755,1.200959,1.212043,14.379751,2.404393,28.096039,2.404393,32.978035,32.77871,33.6086,-0.725421621385687,0.0945010201011546,-4.49767285221059e-08,-8.30876722979212e-09,-1.03719442087584e-06,-5.11071300146105e-16
"2047",180,260,0.25,-49.75,"nclim",3091038700,4.035991,2.974713,1.610738,89.21841,4.793993,0.312815,16.648285,1.199604,1.211306,14.237375,2.404721,28.087826,2.404721,32.976395,32.769127,33.61709,-0.717445708813675,0.103219499680906,1.581969039266e-06,-3.07301261490145e-06,-1.69103972354548e-06,-5.2208487657051e-16
"2048",180,261,0.25,-49.25,"nclim",3091038700,3.990432,3.012028,1.630175,83.674324,4.914076,0.309914,16.677769,1.210842,1.223184,14.243742,2.404862,28.077332,2.404862,32.975693,32.75689,33.626537,-0.710349616267942,0.115137438371099,4.34637096215218e-06,-1.8039002853687e-06,1.16757847448083e-06,-4.60820002451864e-16
"2049",180,262,0.25,-48.75,"nclim",3091038700,3.883528,2.983721,1.616485,88.20087,4.998256,0.307563,16.421125,1.193446,1.206311,14.021368,2.405396,28.07632,2.405396,32.97302,32.755707,33.63005,-0.703883027716511,0.114821446511891,9.90381131688034e-07,-1.96914365122036e-06,8.86247367506976e-08,-5.2480562934507e-16
"2050",180,263,0.25,-48.25,"nclim",3091038700,3.846084,2.970272,1.612411,90.65559,5.055485,0.306739,16.340742,1.187282,1.200384,13.953076,2.405633,28.07658,2.405633,32.971836,32.75601,33.631016,-0.701389250072894,0.113848597202468,1.2471331883035e-06,-2.84698915581361e-07,-2.75866000546549e-08,-4.44465696085328e-16
"2051",181,203,0.75,-78.25,"nclim",3090803200,3.899409,2.676201,1.92316,46.35138,4.527615,0.338996,14.703566,1.60586,1.943484,11.154222,2.849923,25.497683,2.849923,30.750385,29.747297,38.001545,5.59306225817375,1.88965074774913,-2.25984085666653e-07,3.74184109475095e-07,9.99158986519921e-08,3.17847627527211e-15
"2052",181,204,0.75,-77.75,"nclim",3090803200,5.972099,3.558666,2.413433,70.6908,4.734148,0.392306,24.096186,1.871025,1.8882,20.33696,2.40254,27.98764,2.40254,32.987297,32.652245,33.689667,-0.688840819356201,0.226952621184233,-3.13158425761795e-06,-6.9027797533483e-07,-7.8520527851695e-07,-5.53529160684299e-16
"2053",181,205,0.75,-77.25,"nclim",3090803200,5.35346,3.380463,1.972997,91.713585,4.637848,0.357906,20.764183,1.525793,1.531034,17.707355,2.39914,28.091755,2.39914,33.0043,32.773716,33.585903,-0.781506987893723,0.114320654490717,-1.97728232911865e-07,2.66326524916982e-07,8.74058801734849e-07,-5.37942658744946e-16
"2054",181,206,0.75,-76.75,"nclim",3090803200,4.979379,3.170759,1.80862,83.93161,4.217363,0.352707,19.288954,1.398824,1.402076,16.488052,2.39867,28.11462,2.39867,33.00665,32.80039,33.5645,-0.798783447234059,0.0888073074434498,-5.27678055833869e-08,-1.25972901554583e-09,-6.60684342998485e-09,-5.47904479837867e-16
"2055",181,207,0.75,-76.25,"nclim",3090803200,4.784055,3.051529,1.732526,75.80361,3.991584,0.351595,18.61361,1.33676,1.339181,15.93767,2.398702,28.13189,2.398702,33.00649,32.820538,33.55027,-0.807534051566533,0.0684469564728571,4.11939348410328e-07,-8.76794502752132e-07,-1.93430504457498e-07,-5.73494011653792e-16
"2056",181,208,0.75,-75.75,"nclim",3090803200,4.636834,2.962302,1.674532,71.287285,3.847409,0.350537,18.090086,1.291704,1.293615,15.504766,2.398708,28.141735,2.398708,33.00646,32.832024,33.542095,-0.812659075742131,0.0568740938333785,1.79466531330386e-07,-4.38946712283395e-07,-1.00026658466507e-07,-5.36886660022459e-16
"2057",181,209,0.75,-75.25,"nclim",3090803200,4.493812,2.886821,1.606992,73.431274,3.774923,0.34736,17.40229,1.240871,1.242191,14.919228,2.398293,28.144306,2.398293,33.008537,32.835022,33.537876,-0.818625665333434,0.0550258219358335,1.55350043223867e-06,1.30954335772482e-06,-7.81158971962376e-07,-6.0341641742274e-16
"2058",181,210,0.75,-74.75,"nclim",3090803200,4.439443,2.854066,1.585377,76.58062,3.735399,0.346642,17.204414,1.22579,1.226968,14.751657,2.3982,28.14522,2.3982,33.009,32.83609,33.536655,-0.820137502374415,0.0542152582188259,1.45407642221373e-06,-2.84363600530635e-06,-9.84134879596088e-08,-5.34561737334838e-16
"2059",181,211,0.75,-74.25,"nclim",3090803200,4.454457,2.861203,1.593254,76.87475,3.737877,0.346494,17.293001,1.233157,1.234447,14.825397,2.39823,28.143082,2.39823,33.00885,32.833595,33.53858,-0.818679156912448,0.0566386796508207,-6.30449350752516e-07,1.09026623290598e-06,-2.88484571783071e-07,-5.52706273912689e-16
"2060",181,212,0.75,-73.75,"nclim",3090803200,4.556545,2.925855,1.63069,74.90324,3.827896,0.346126,17.617666,1.262989,1.264627,15.090052,2.398185,28.133686,2.398185,33.00908,32.82263,33.54619,-0.814225445874432,0.0677980648728466,5.52671429776552e-06,3.25012946944536e-07,-1.8003948989171e-06,-5.78590686931794e-16
"2061",181,213,0.75,-73.25,"nclim",3090803200,4.673256,2.99278,1.680477,73.5339,3.909027,0.34775,18.09904,1.302643,1.304781,15.491616,2.398348,28.126255,2.398348,33.00826,32.813965,33.553196,-0.808494481953993,0.0760575985742256,5.93588630498632e-07,-1.22322931828123e-06,3.50284447104415e-07,-5.35593426886508e-16
"2062",181,214,0.75,-72.75,"nclim",3090803200,4.761176,3.049548,1.711628,71.50563,3.984799,0.347746,18.359116,1.327985,1.330437,15.700693,2.398261,28.117413,2.398261,33.00869,32.803646,33.560127,-0.804795635998236,0.0866802808006919,-5.47304986361907e-06,-6.07722930118237e-07,-1.15498941348057e-06,-5.95245009981561e-16
"2063",181,215,0.75,-72.25,"nclim",3090803200,4.800027,3.074198,1.725829,69.85808,4.016004,0.347976,18.47857,1.337835,1.340369,15.800368,2.398247,28.1162,2.398247,33.008762,32.80223,33.561066,-0.804313302968021,0.0881438641338328,-4.12433554414227e-06,1.1863827132641e-06,-1.51754443524898e-06,-6.0976256162556e-16
"2064",181,216,0.75,-71.75,"nclim",3090803200,4.828708,3.090937,1.73777,68.72516,4.034564,0.348584,18.601902,1.346597,1.349146,15.906157,2.39817,28.116482,2.39817,33.009155,32.80256,33.560448,-0.805321625878973,0.0880321110311195,4.57180902091459e-06,2.12183227929486e-06,-1.10818935210918e-06,-5.70397359063725e-16
"2065",181,217,0.75,-71.25,"nclim",3090803200,4.857593,3.107029,1.750564,67.21751,4.051032,0.349437,18.726173,1.355879,1.358525,16.011768,2.398214,28.116314,2.398214,33.00893,32.80237,33.56081,-0.804741141124814,0.0881021246294921,8.62541160023822e-07,-1.73977091699751e-06,1.6812415999188e-06,-4.97957545586356e-16
"2066",181,218,0.75,-70.75,"nclim",3090803200,4.887307,3.113708,1.7736,65.59461,4.029966,0.351939,18.990263,1.37262,1.375532,16.242111,2.398543,28.119156,2.398543,33.007286,32.805683,33.560085,-0.802586593852209,0.0838406656277157,1.05741207953591e-06,6.90603443875837e-08,4.59232123839644e-07,-5.61551298263542e-16
"2067",181,219,0.75,-70.25,"nclim",3090803200,4.899139,3.119398,1.779741,65.106895,4.031054,0.352437,19.049944,1.376675,1.379639,16.29363,2.398604,28.119717,2.398604,33.00698,32.806335,33.559925,-0.802203161684338,0.083011824420003,5.31782621632226e-07,-1.09890209051833e-06,-7.55505142446822e-07,-5.75068374572552e-16
"2068",181,220,0.75,-69.75,"nclim",3090803200,4.90186,3.122854,1.779006,64.76388,4.041692,0.35218,19.036026,1.376461,1.379415,16.280148,2.39856,28.118786,2.39856,33.007202,32.805252,33.56047,-0.802206256116053,0.0842247678630929,-3.81722552317276e-07,4.94886608706779e-06,9.21820799166563e-07,-5.43080995838333e-16
"2069",181,221,0.75,-69.25,"nclim",3090803200,4.918437,3.131177,1.787261,64.52081,4.056316,0.352876,19.119387,1.382196,1.385211,16.35198,2.398614,28.11929,2.398614,33.00693,32.80584,33.56033,-0.801867546679441,0.0834833481267901,6.37286359739253e-07,-1.30832179473517e-06,7.43911892469619e-07,-5.16899831402688e-16
"2070",181,222,0.75,-68.75,"nclim",3090803200,4.943176,3.145835,1.797342,64.294914,4.070293,0.353381,19.205202,1.388819,1.391894,16.424492,2.398639,28.119127,2.398639,33.006805,32.80565,33.560585,-0.801505966595753,0.0836025711963911,-1.10220782106873e-06,1.97204522037198e-06,9.29100947127601e-07,-5.0248922667649e-16
"2071",181,223,0.75,-68.25,"nclim",3090803200,4.954031,3.152052,1.801979,64.005165,4.076957,0.353507,19.246542,1.392605,1.395742,16.458193,2.398654,28.118097,2.398654,33.006733,32.804443,33.56152,-0.800796990505285,0.0847727598166242,1.79219224781535e-06,3.03320935099438e-06,-1.60953694136861e-06,-5.27318019124502e-16
"2072",181,224,0.75,-67.75,"nclim",3090803200,4.961122,3.166807,1.794315,65.289444,4.130691,0.351566,19.126286,1.386179,1.389152,16.350954,2.398412,28.115799,2.398412,33.00794,32.801765,33.562225,-0.80227147644514,0.0881495242573826,-8.62662109343826e-07,1.52792778249089e-06,-1.9505887817288e-07,-5.29903872149922e-16
"2073",181,225,0.75,-67.25,"nclim",3090803200,4.973658,3.176334,1.797324,65.77332,4.149133,0.351185,19.140394,1.388092,1.39109,16.361212,2.398382,28.114756,2.398382,33.00809,32.80055,33.56295,-0.80205285954572,0.0894591297523831,1.10211204258637e-06,-2.18392473314011e-06,5.5709136984744e-07,-5.07964659778475e-16
"2074",181,226,0.75,-66.75,"nclim",3090803200,4.956244,3.168414,1.787831,66.40855,4.143879,0.350817,19.036823,1.380125,1.383042,16.273655,2.39836,28.11538,2.39836,33.0082,32.801273,33.562317,-0.802626774635102,0.0887898392972237,-3.65328675089316e-07,6.00321908322821e-07,-1.7311886529054e-06,-6.14379384374442e-16
"2075",181,227,0.75,-66.25,"nclim",3090803200,4.948643,3.167907,1.780736,67.80822,4.151274,0.349741,18.937683,1.374363,1.377474,16.185844,2.398464,28.112366,2.398464,33.00768,32.79776,33.565346,-0.799883637469631,0.092032579502086,-7.93625730077796e-07,1.39719762656809e-06,-1.2000368287881e-07,-5.12109104581986e-16
"2076",181,228,0.75,-65.75,"nclim",3090803200,4.928953,3.161412,1.767541,69.058044,4.15362,0.348155,18.78284,1.364024,1.366966,16.051851,2.398293,28.111568,2.398293,33.008533,32.79683,33.56516,-0.801359549477626,0.0934509588549699,-1.47049955233347e-06,-1.66463170378495e-06,2.80887604669523e-07,-5.58628712477732e-16
"2077",181,229,0.75,-65.25,"nclim",3090803200,4.911586,3.158408,1.753178,70.42578,4.168646,0.34599,18.60455,1.353011,1.355639,15.895899,2.39795,28.110113,2.39795,33.010254,32.79513,33.564655,-0.804406257403634,0.0961267261917123,3.47985436095766e-06,2.01218904785638e-06,-8.61854454660242e-07,-5.82462115813068e-16
"2078",181,230,0.75,-64.75,"nclim",3090803200,4.922221,3.169249,1.752972,71.65034,4.199738,0.345092,18.567604,1.351446,1.354032,15.862125,2.39786,28.10912,2.39786,33.0107,32.793972,33.56503,-0.804880655559344,0.097543703902202,-1.20771468667402e-06,2.18150440275955e-06,-5.70331534679135e-07,-5.65451818320868e-16
"2079",181,231,0.75,-64.25,"nclim",3090803200,4.92875,3.177521,1.751229,72.39653,4.22877,0.343946,18.510344,1.349694,1.352487,15.808165,2.397936,28.105225,2.397936,33.01032,32.78943,33.568657,-0.801982498216353,0.10190092009732,-6.11982765783003e-07,1.05077557735478e-06,4.23707379657717e-07,-5.17193625201526e-16
"2080",181,232,0.75,-63.75,"nclim",3090803200,4.908619,3.168943,1.739677,73.54654,4.249737,0.342735,18.383501,1.341828,1.345332,15.696342,2.398439,28.09937,2.398439,33.007805,32.7826,33.57605,-0.793308945315845,0.107356081339132,-8.6968801708831e-07,1.53417473824913e-06,8.35696574788547e-07,-4.94782652256996e-16
"2081",181,233,0.75,-63.25,"nclim",3090803200,4.942539,3.19328,1.749259,74.61689,4.289073,0.34196,18.434853,1.346861,1.350059,15.737933,2.398089,28.099905,2.398089,33.009552,32.783222,33.57386,-0.797474267666927,0.107715444097155,-2.34825471868982e-06,-2.17275092381786e-06,-2.78365042074083e-07,-5.38896147315003e-16
"2082",181,234,0.75,-62.75,"nclim",3090803200,4.970178,3.213796,1.756382,75.5431,4.323657,0.34147,18.466204,1.34939,1.352119,15.764694,2.397687,28.10268,2.397687,33.011566,32.78646,33.569534,-0.803406189110616,0.10559031143803,6.4338648815554e-07,8.53336064948751e-07,8.90375371348506e-09,-5.16889866049574e-16
"2083",181,235,0.75,-62.25,"nclim",3090803200,4.980923,3.223083,1.75784,76.225266,4.352591,0.34166,18.454226,1.349123,1.352037,15.753065,2.397834,28.101551,2.397834,33.010826,32.785145,33.571213,-0.801174178661141,0.106500113058538,-3.14598372798403e-06,-2.8445438665925e-06,9.80356331367442e-07,-5.18484812048445e-16
"2084",181,236,0.75,-61.75,"nclim",3090803200,4.980105,3.224692,1.755413,76.91616,4.374244,0.341818,18.4199,1.34752,1.35085,15.721531,2.398138,28.098396,2.398138,33.00931,32.781464,33.575356,-0.796138714295911,0.109346674556233,-1.03310940959001e-06,1.84129952812695e-06,1.00414957462328e-06,-4.89495097526434e-16
"2085",181,237,0.75,-61.25,"nclim",3090803200,5.040514,3.258189,1.782324,76.58445,4.413653,0.343282,18.686344,1.365525,1.368876,15.951944,2.398206,28.10162,2.398206,33.008972,32.785225,33.573017,-0.797082066605664,0.105373807800374,3.23537032159704e-06,-1.87333013249025e-06,7.01547245749237e-07,-5.16085634081017e-16
"2086",181,238,0.75,-60.75,"nclim",3090803200,5.121545,3.295301,1.826244,75.40707,4.429885,0.34667,19.168556,1.399436,1.403006,16.366116,2.398413,28.103832,2.398413,33.00793,32.787804,33.572205,-0.795946121677594,0.102192184366652,-5.040647055643e-06,-1.43140832625788e-06,7.51647887247547e-09,-5.40758823140022e-16
"2087",181,239,0.75,-60.25,"nclim",3090803200,5.147596,3.311563,1.836032,75.91181,4.463818,0.347178,19.264746,1.407336,1.411288,16.446121,2.398519,28.100605,2.398519,33.007404,32.78404,33.575424,-0.793069832598474,0.105682132246159,-1.0066478568771e-06,-3.72362847028684e-07,3.89837886827574e-07,-5.08102247253005e-16
"2088",181,240,0.75,-59.75,"nclim",3090803200,5.114556,3.296844,1.817712,77.11526,4.516414,0.346129,19.082886,1.389501,1.395825,16.297558,2.399888,28.090742,2.399888,33.000557,32.772533,33.590485,-0.772663802313684,0.11340219060546,-3.9748883995383e-06,8.91636381922245e-07,3.75544414013378e-07,-4.96726689188513e-16
"2089",181,241,0.75,-59.25,"nclim",3090803200,4.983713,3.226268,1.757445,78.51664,4.571032,0.342522,18.417196,1.333815,1.344768,15.738613,2.402802,28.069298,2.402802,32.985992,32.747517,33.62293,-0.728992991113806,0.130367926810993,2.74581112806593e-06,-9.52704526657744e-07,1.20706491277701e-06,-4.88296612086678e-16
"2090",181,242,0.75,-58.75,"nclim",3090803200,4.854552,3.148985,1.706234,79.54609,4.602746,0.33601,17.893034,1.28061,1.29615,15.316273,2.405988,28.056717,2.405988,32.970062,32.732834,33.649345,-0.686972296091172,0.136164951336965,2.4154178303315e-06,-3.12221056480988e-07,-1.22960067576016e-06,-5.22161659618544e-16
"2091",181,243,0.75,-58.25,"nclim",3090803200,5.031997,3.262457,1.76954,80.411835,4.656315,0.341486,18.553877,1.3436,1.354937,15.855341,2.40271,28.065922,2.40271,32.986446,32.743576,33.625282,-0.728231081048123,0.134588513546338,-3.90439491428085e-06,-1.40745245141849e-06,1.54926831598054e-07,-5.05109176862646e-16
"2092",181,244,0.75,-57.75,"nclim",3090803200,5.15286,3.335864,1.816996,80.54208,4.733905,0.343234,18.987896,1.387528,1.39765,16.202719,2.401504,28.06121,2.401504,32.992477,32.738083,33.623177,-0.739142671446873,0.143513656558117,-2.92116355465888e-06,-1.10866514832497e-06,2.21356644905697e-06,-4.20755491464821e-16
"2093",181,245,0.75,-57.25,"nclim",3090803200,5.182675,3.355016,1.827659,82.7394,4.834264,0.342821,19.08641,1.395417,1.407336,16.283659,2.402414,28.050674,2.402414,32.987926,32.725784,33.63651,-0.723477506596928,0.153321042223048,-3.80279539638484e-06,-1.59019774889635e-06,-1.11933376752311e-06,-5.30249837921615e-16
"2094",181,246,0.75,-56.75,"nclim",3090803200,5.100204,3.308286,1.796986,84.43621,4.976338,0.336839,18.83029,1.35781,1.3759,16.09658,2.406522,28.035242,2.406522,32.967392,32.707783,33.669903,-0.66972041620106,0.159864138035344,4.11184150186927e-07,3.45779878810348e-06,3.98332025867282e-07,-4.61861481229984e-16
"2095",181,247,0.75,-56.25,"nclim",3090803200,4.579143,3.133261,1.703708,86.09141,5.084443,0.320104,18.140846,1.262433,1.277527,15.600887,2.408225,28.119476,2.408225,32.958878,32.806053,33.608227,-0.695222073245968,0.0562002951366546,2.27613739889332e-06,2.11717929238242e-06,-1.08391947858336e-06,-5.15223555666972e-16
"2096",181,248,0.75,-55.75,"nclim",3090803200,3.965771,2.988266,1.637268,86.563896,5.167852,0.311016,17.501476,1.20435,1.218355,15.078772,2.409365,28.15547,2.409365,32.95317,32.848045,33.58393,-0.70153604247446,0.0107391314051795,-6.42014626420218e-06,1.18177315075463e-06,-1.49326333567703e-06,-4.62152764119952e-16
"2097",181,249,0.75,-55.25,"nclim",3090803200,3.88486,2.919435,1.596859,86.88373,5.19206,0.30756,17.316288,1.189077,1.205206,14.922007,2.411431,28.140808,2.411431,32.942844,32.83094,33.606476,-0.670861663818181,0.0221307635233813,-3.05773404778165e-06,3.50828288597782e-06,-1.14922514067497e-06,-4.66775821216121e-16
"2098",181,250,0.75,-54.75,"nclim",3090803200,4.034166,2.967167,1.631426,86.0371,5.146467,0.310204,17.725416,1.230973,1.247237,15.247208,2.410601,28.119892,2.410601,32.94699,32.80654,33.61976,-0.669047308465015,0.0490177444515724,-5.61707138624357e-06,-3.41354677940719e-07,-2.74022436187217e-07,-4.65094190237389e-16
